회사명,거래소코드,회계년도,PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS),PSR(최고)(IFRS),PSR(최저)(IFRS),1주당순이익(IFRS)(원),유동자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS연결)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),매출액(수익)(요약)(IFRS연결)(백만원),매출총이익(손실)(요약)(IFRS연결)(백만원),계속영업이익(손실)(요약)(IFRS연결)(백만원)
한국콜마홀딩스(주),024720,1991/03,,,,,,,,,,,,,,,
한국콜마홀딩스(주),024720,1992/03,,,,,,,,,,,,,,,
한국콜마홀딩스(주),024720,1993/03,,,,,,,,,,,,,,,
한국콜마홀딩스(주),024720,1994/03,,,,,,,,,,,,,,,
한국콜마홀딩스(주),024720,1995/03,,,,,,,,,,,,,,,
한국콜마홀딩스(주),024720,1996/03,,,,,,,,,,,,,,,
한국콜마홀딩스(주),024720,1997/03,,,,,,,,,,,,,,,
한국콜마홀딩스(주),024720,1998/03,,,,,,,,,,,,,,,
한국콜마홀딩스(주),024720,1999/03,,,,,,,,,,,,,,,
한국콜마홀딩스(주),024720,2000/03,,,,,,,,,,,,,,,
한국콜마홀딩스(주),024720,2001/03,,,,,,,,,,,,,,,
한국콜마홀딩스(주),024720,2002/03,,,,,,,,,,,,,,,
한국콜마홀딩스(주),024720,2003/03,,,,,,,,,,,,,,,
한국콜마홀딩스(주),024720,2004/03,,,,,,,,,,,,,,,
한국콜마홀딩스(주),024720,2005/03,,,,,,,,,,,,,,,
한국콜마홀딩스(주),024720,2006/03,,,,,,,,,,,,,,,
한국콜마홀딩스(주),024720,2007/03,12.14,7.7,1.79,1.13,16.76,10.62,1.18,0.75,403,52849,60575,6596,85263,15955,0
한국콜마홀딩스(주),024720,2008/03,18.9,11.99,1.7,1.08,17.17,10.9,0.89,0.57,267,57460,68303,6776,125588,23502,6776
한국콜마홀딩스(주),024720,2009/03,15.66,5.12,1.29,0.42,7.21,2.36,0.57,0.19,258,68845,80342,5083,153926,26434,5083
한국콜마홀딩스(주),024720,2010/03,12.05,6.81,1.5,0.85,12.04,6.81,0.75,0.43,437,,,,,,
한국콜마홀딩스(주),024720,2011/03,28.61,9.82,2.93,1.01,42.01,14.42,1.22,0.42,395,119063,103316,11665,271660,51407,11665
한국콜마홀딩스(주),024720,2012/03,24.19,12.47,2.51,1.29,34.31,17.68,0.94,0.48,408,130409,156260,20281,324518,60561,20281
한국콜마홀딩스(주),024720,2013/03,32.04,10.78,2.85,0.96,45.49,15.3,96.72,32.53,631,50941,82672,22863,106626,21024,11106
한국콜마홀딩스(주),024720,2014/12,326.14,74.87,6.27,1.44,342.45,78.62,70.77,16.25,177,124026,148686,27448,222474,50478,27448
한국콜마홀딩스(주),024720,2015/12,0,0,10.39,4.75,330.35,151.17,104.23,47.7,-850,215385,231692,1044,299567,72361,1044
한국콜마홀딩스(주),024720,2016/12,141.43,56.46,7.19,2.87,487.05,194.45,64.53,25.76,469,209901,248491,51002,330439,81053,51002
한국콜마홀딩스(주),024720,2017/12,124.11,57.52,5.34,2.47,106.04,49.15,37.61,17.43,405,284841,354635,51664,490565,108091,51664
한국콜마홀딩스(주),024720,2018/12,84.06,35.04,5.45,2.27,922.56,384.52,40.89,17.04,768,230117,386265,90233,561696,131622,90233
한국콜마홀딩스(주),024720,2019/12,270.11,127.75,3.24,1.53,302.42,143.04,24.74,11.7,147,307052,491312,72236,593434,138014,72236
한국콜마홀딩스(주),024720,2020/12,5.24,1.94,1.97,0.73,38.35,14.18,19.45,7.2,7081,405874,430897,155093,675480,150290,147839
한국콜마홀딩스(주),024720,2021/12,33.44,18.06,1.81,0.98,0,0,19.03,10.28,1050,319850,355074,58643,674006,142139,58643
한국콜마홀딩스(주),024720,2022/12,71.5,37.75,1.4,0.74,25.48,13.45,13.17,6.95,373,343130,418764,13024,649880,109585,13024
한국타이어앤테크놀로지(주),161390,2012/12,,,,,,,,,,3336867,3960969,231014,2317223,755450,231014
한국타이어앤테크놀로지(주),161390,2013/12,18.06,11.63,2.75,1.77,12.19,7.86,2.11,1.36,3689,3952244,3852578,735032,7069238,2358387,735032
한국타이어앤테크놀로지(주),161390,2014/12,20.72,14.8,2.47,1.76,12.89,9.21,2.24,1.6,3201,3879785,3803609,699295,6680848,2400047,699295
한국타이어앤테크놀로지(주),161390,2015/12,19.42,12.13,1.9,1.18,11.35,7.09,2.04,1.27,2844,3388781,4355350,656504,6428173,2344127,656504
한국타이어앤테크놀로지(주),161390,2016/12,18.42,12.37,1.97,1.33,16.41,11.02,2.36,1.59,3431,3293062,3660494,879090,6621762,2576734,879090
한국타이어앤테크놀로지(주),161390,2017/12,29.02,22.3,1.99,1.53,23.1,17.75,2.57,1.98,2337,3534447,3145280,606457,6812858,2320474,606457
한국타이어앤테크놀로지(주),161390,2018/12,30.52,19.6,1.69,1.09,14.74,9.47,2.33,1.5,1970,3653188,3006129,530381,6795089,2103645,530381
한국타이어앤테크놀로지(주),161390,2019/12,22.65,13.76,1.2,0.73,14.59,8.87,1.72,1.05,1948,4113715,2977391,429615,6883269,1922151,429615
한국타이어앤테크놀로지(주),161390,2020/12,58.14,21.34,1.11,0.41,16.21,5.95,1.77,0.65,711,4688230,3246400,385205,6453072,1903012,385205
한국타이어앤테크놀로지(주),161390,2021/12,66.32,42.79,1.55,1,62.76,40.49,2.44,1.58,880,5509242,3498782,604336,7141137,1947299,604336
한국타이어앤테크놀로지(주),161390,2022/12,19.82,14.16,1.09,0.77,19.34,13.81,1.5,1.07,2159,6436304,3705655,705775,8394203,2102547,705775
한국투자금융지주(주),071050,2003/12,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2005/03,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2006/03,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2007/03,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2008/03,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2009/03,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2010/03,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2011/03,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2012/03,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2013/03,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2014/12,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2015/12,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2016/12,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2017/12,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2018/12,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2019/12,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2020/12,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2021/12,,,,,,,,,,,,,,,
한국투자금융지주(주),071050,2022/12,,,,,,,,,,,,,,,
한국합섬(주),025830,1988/08,,,,,,,,,,,,,,,
한국합섬(주),025830,1989/08,,,,,,,,,,,,,,,
한국합섬(주),025830,1990/08,,,,,,,,,,,,,,,
한국합섬(주),025830,1991/08,,,,,,,,,,,,,,,
한국합섬(주),025830,1992/08,,,,,,,,,,,,,,,
한국합섬(주),025830,1993/08,,,,,,,,,,,,,,,
한국합섬(주),025830,1994/08,,,,,,,,,,,,,,,
한국합섬(주),025830,1995/08,,,,,,,,,,,,,,,
한국합섬(주),025830,1996/08,,,,,,,,,,,,,,,
한국합섬(주),025830,1997/08,,,,,,,,,,,,,,,
한국합섬(주),025830,1998/08,,,,,,,,,,,,,,,
한국합섬(주),025830,1999/08,,,,,,,,,,,,,,,
한국합섬(주),025830,2000/12,,,,,,,,,,,,,,,
한국합섬(주),025830,2001/12,,,,,,,,,,,,,,,
한국합섬(주),025830,2002/12,,,,,,,,,,,,,,,
한국합섬(주),025830,2003/12,,,,,,,,,,,,,,,
한국합섬(주),025830,2004/12,,,,,,,,,,,,,,,
한국합섬(주),025830,2005/12,,,,,,,,,,,,,,,
한국합섬(주),025830,2006/12,,,,,,,,,,,,,,,
한국항공우주산업(주),047810,1999/12,,,,,,,,,,,,,,,
한국항공우주산업(주),047810,2000/12,,,,,,,,,,,,,,,
한국항공우주산업(주),047810,2001/12,,,,,,,,,,,,,,,
한국항공우주산업(주),047810,2002/12,,,,,,,,,,,,,,,
한국항공우주산업(주),047810,2003/12,,,,,,,,,,,,,,,
한국항공우주산업(주),047810,2004/12,,,,,,,,,,,,,,,
한국항공우주산업(주),047810,2005/12,,,,,,,,,,,,,,,
한국항공우주산업(주),047810,2006/12,,,,,,,,,,,,,,,
한국항공우주산업(주),047810,2007/12,0,0,0,0,0,0,0,0,32,,,,,,
한국항공우주산업(주),047810,2008/12,0,0,0,0,0,0,0,0,219,,,,,,
한국항공우주산업(주),047810,2009/12,0,0,0,0,0,0,0,0,1049,,,,,,
한국항공우주산업(주),047810,2010/12,0,0,0,0,0,0,0,0,983,879066,888919,85927,1270922,208851,85927
한국항공우주산업(주),047810,2011/12,54.2,24.34,6.67,2.99,0,0,3.2,1.44,828,1074325,909908,73230,1286128,186349,73230
한국항공우주산업(주),047810,2012/12,52.93,31.24,6.03,3.56,8.73,5.15,2.55,1.51,759,1182707,1005186,74029,1534606,223992,74029
한국항공우주산업(주),047810,2013/12,34.04,24.15,4.24,3.01,15.21,10.79,1.51,1.07,919,1144663,1014509,90382,2016339,242490,90382
한국항공우주산업(주),047810,2014/12,33.08,20.19,5.74,3.51,0,0,1.88,1.15,1357,1250271,1108250,132380,2328613,316211,132380
한국항공우주산업(주),047810,2015/12,40.07,14.11,10.98,3.87,173.65,61.15,3.42,1.2,2658,1912706,1593708,259193,3039737,508378,259193
한국항공우주산업(주),047810,2016/12,32.32,20.9,7.55,4.88,58.85,38.05,2.9,1.88,2713,2023912,1535265,264801,2946331,456598,264801
한국항공우주산업(주),047810,2017/12,0,0,8.95,4.47,66.62,33.31,3.36,1.68,-2416,1974525,2025818,-235186,2072249,-24938,-235186
한국항공우주산업(주),047810,2018/12,72.87,36.05,9.44,4.67,38.12,18.86,1.98,0.98,775,2409544,2702957,55539,2786024,374484,55539
한국항공우주산업(주),047810,2019/12,23.36,16.73,5.49,3.93,11.5,8.23,1.32,0.95,1802,2654781,3183975,168292,3110158,480004,168292
한국항공우주산업(주),047810,2020/12,41.43,19.28,4.67,2.17,4.58,2.13,1.2,0.56,838,3152282,3924791,72314,2825136,331886,72314
한국항공우주산업(주),047810,2021/12,118.97,75.15,6.11,3.86,9.01,5.69,1.57,0.99,345,3680987,4557780,53273,2562284,306957,53273
한국항공우주산업(주),047810,2022/12,49.67,24.68,9,4.47,4.17,2.07,2.25,1.12,1286,5389183,6319190,115919,2786888,373827,115919
한국화장품(주),123690,2010/12,,,,,,,,,,46521,43432,-17168,36616,21425,-17168
한국화장품(주),123690,2011/12,65.93,30.64,0.72,0.33,0,0,1.04,0.48,49,44164,63616,-16414,70283,45155,-16414
한국화장품(주),123690,2012/12,0,0,0.89,0.38,0,0,1.55,0.66,-431,37207,73462,-19936,73400,43490,-19936
한국화장품(주),123690,2013/12,0,0,2.02,1.06,9.68,5.08,1.25,0.65,-2883,37617,85008,-16176,68669,40156,-16176
한국화장품(주),123690,2014/12,4.84,0.82,2.6,0.44,0,0,3.89,0.66,1641,63880,40789,26332,76334,43155,26332
한국화장품(주),123690,2015/12,0,0,7.41,1.62,0,0,11.84,2.59,-313,45753,31419,-9061,98447,57822,-9061
한국화장품(주),123690,2016/12,27.07,12.79,5.25,2.48,0,0,13.3,6.28,652,70352,43608,14618,160755,89104,14618
한국화장품(주),123690,2017/12,97.95,44.79,6.5,2.97,0,0,18.83,8.61,239,67475,40086,4029,151256,83975,4029
한국화장품(주),123690,2018/12,0,0,6.28,2.72,0,0,10.6,4.6,-414,61934,42243,-7746,153883,83702,-7746
한국화장품(주),123690,2019/12,0,0,6.3,3.03,157.17,75.65,8.44,4.06,-1139,47594,46115,-17224,131196,72729,-17224
한국화장품(주),123690,2020/12,0,0,9.77,5.34,0,0,16.27,8.9,-410,47005,45859,-7653,72499,38505,-7574
한국화장품(주),123690,2021/12,0,0,8.92,5.08,0,0,15.26,8.69,-218,29987,26536,-7282,66966,35584,-7282
한국화장품(주),123690,2022/12,0,0,9.29,4.12,0,0,19.54,8.67,-209,27907,21500,418,66047,32631,418
한미반도체(주),042700,1999/12,,,,,,,,,,,,,,,
한미반도체(주),042700,2000/12,,,,,,,,,,,,,,,
한미반도체(주),042700,2001/12,,,,,,,,,,,,,,,
한미반도체(주),042700,2002/12,,,,,,,,,,,,,,,
한미반도체(주),042700,2003/12,,,,,,,,,,,,,,,
한미반도체(주),042700,2004/12,,,,,,,,,,,,,,,
한미반도체(주),042700,2005/12,,,,,,,,,,,,,,,
한미반도체(주),042700,2006/12,,,,,,,,,,,,,,,
한미반도체(주),042700,2007/12,12.81,5.54,3.03,1.31,16.26,7.03,3.01,1.3,1132,99977,44778,27341,157002,52769,27341
한미반도체(주),042700,2008/12,32.12,6.2,2.09,0.4,23.03,4.44,3.3,0.64,297,73131,38227,7400,114199,31274,7400
한미반도체(주),042700,2009/12,29.27,10.14,1.69,0.59,0,0,2.73,0.95,294,70562,55999,6580,99953,29428,6580
한미반도체(주),042700,2010/12,6.5,3.85,1.56,0.92,15.07,8.92,1.39,0.82,1472,136465,67066,35500,221945,62292,35500
한미반도체(주),042700,2011/12,15.09,7.26,1.51,0.73,0,0,1.83,0.88,641,102961,34584,16514,175816,51372,16514
한미반도체(주),042700,2012/12,7.68,4.5,1.17,0.69,4.84,2.84,1.43,0.84,1105,127560,47957,24431,173394,55120,24431
한미반도체(주),042700,2013/12,29.2,15.17,1.97,1.02,28.14,14.62,2.93,1.52,483,124386,58011,11152,191550,52350,11152
한미반도체(주),042700,2014/12,15.86,8.42,2.49,1.32,16.76,8.89,2.46,1.31,1291,,,,,,
한미반도체(주),042700,2015/12,23,11.5,2.45,1.23,13.38,6.69,4.08,2.04,891,113162,31598,21799,117791,54540,21799
한미반도체(주),042700,2016/12,14.26,9.12,2.38,1.52,11.83,7.57,2.75,1.76,1475,175040,75644,31445,166268,74799,31445
한미반도체(주),042700,2017/12,137.01,53.12,6,2.33,33.37,12.94,6.05,2.35,169,165097,78891,9500,197300,88486,9500
한미반도체(주),042700,2018/12,16.28,9.67,4.18,2.48,17.96,10.67,3.77,2.24,956,113439,30472,49273,217115,96837,49273
한미반도체(주),042700,2019/12,25.92,14.08,2.66,1.44,19.83,10.77,4.65,2.53,425,129500,37769,19263,120378,50107,19263
한미반도체(주),042700,2020/12,22.1,6.28,4.58,1.3,28.33,8.05,4.09,1.16,949,208937,69876,50131,257386,110674,50131
한미반도체(주),042700,2021/12,21.27,8.62,6.89,2.79,39.73,16.09,5.54,2.25,1960,249784,82474,104438,373169,180245,104438
한미반도체(주),042700,2022/12,41.58,11.41,10.82,2.97,35.82,9.83,11.74,3.22,925,269565,65336,92259,327592,185036,92259
한미사이언스(주),008930,1985/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,1986/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,1987/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,1988/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,1989/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,1990/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,1991/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,1992/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,1993/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,1994/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,1995/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,1996/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,1997/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,1998/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,1999/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,2000/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,2001/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,2002/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,2003/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,2004/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,2005/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,2006/12,,,,,,,,,,,,,,,
한미사이언스(주),008930,2007/12,30.11,16.07,5.57,2.97,0,0,3.2,1.71,6658,320634,339386,55822,531396,356846,55822
한미사이언스(주),008930,2008/12,22.04,6.32,5.01,1.44,49.15,14.09,2.8,0.8,8482,387327,445431,75303,606803,390464,75303
한미사이언스(주),008930,2009/12,27.23,17.57,3.85,2.48,25.96,16.75,2.23,1.44,5844,418963,450567,56285,689963,420113,56285
한미사이언스(주),008930,2010/12,148.15,38.8,2.85,0.75,44.67,11.7,113.47,29.72,1060,23461,21930,8573,10979,10979,-1835
한미사이언스(주),008930,2011/12,0,0,0.94,0.47,0,0,23.66,11.81,-1632,16967,33911,-14686,17346,17346,-14686
한미사이언스(주),008930,2012/12,383.57,53.68,2.77,0.39,0,0,59.81,8.37,55,73689,91501,12481,20179,20179,12481
한미사이언스(주),008930,2013/12,179.17,71.57,2.3,0.92,228.76,91.37,40.63,16.23,97,148458,170757,9598,220396,220396,9598
한미사이언스(주),008930,2014/12,174.27,101.12,2.79,1.62,6710.25,3893.6,48.6,28.2,115,271127,325083,21862,532886,532886,21862
한미사이언스(주),008930,2015/12,109.84,7.28,26.39,1.75,406.39,26.94,71.85,4.76,2014,430393,347775,177450,776629,776629,177450
한미사이언스(주),008930,2016/12,1544.61,505.59,17.97,5.88,106.52,34.87,281.27,92.07,115,329993,321685,7940,665285,665285,7940
한미사이언스(주),008930,2017/12,2764.7,1220.43,14.38,6.35,0,0,261.09,115.26,47,261258,273631,30818,652324,652324,30818
한미사이언스(주),008930,2018/12,1225.16,630.68,14.06,7.24,2624.42,1350.97,250.88,129.15,99,244457,263452,18022,707995,707995,18022
한미사이언스(주),008930,2019/12,961.85,410.25,10.57,4.51,555.4,236.89,155.31,66.24,89,217079,265145,30743,816619,816619,30743
한미사이언스(주),008930,2020/12,771.05,160.56,11.83,2.46,475.18,98.95,168.96,35.18,118,215727,264486,22597,857383,857383,22597
한미사이언스(주),008930,2021/12,890.05,454.24,13.06,6.67,609.19,310.9,178.96,91.33,109,222559,259600,42940,950165,950165,42940
한미사이언스(주),008930,2022/12,209.85,109.64,8.16,4.26,764.03,399.19,66.37,34.68,265,245348,384943,69035,1046054,1046054,69035
한미약품(주),128940,2010/12,,,,,,,,,,380715,451066,-11298,337584,194170,-11298
한미약품(주),128940,2011/12,0,0,3.12,1.96,17.51,11.03,1.37,0.86,-1087,363473,409529,5426,606192,334335,5426
한미약품(주),128940,2012/12,147.44,56.51,4.34,1.66,25.51,9.78,1.91,0.73,850,416871,426248,28755,674005,394679,28755
한미약품(주),128940,2013/12,57.88,34.76,5.64,3.39,26.81,16.1,2.67,1.6,3141,451772,417954,50534,730134,416454,50534
한미약품(주),128940,2014/12,90.66,49.01,3.97,2.15,0,0,2.42,1.31,1613,537719,444088,43295,761280,422503,43295
한미약품(주),128940,2015/12,67.03,7.31,18.53,2.02,164.25,17.92,8.06,0.88,12852,1145121,977785,162060,1317535,919284,162060
한미약품(주),128940,2016/12,2095.27,762.88,16.28,5.93,20.94,7.63,12,4.37,379,840742,862454,30300,882725,460856,30300
한미약품(주),128940,2017/12,175.29,81.29,12.68,5.88,0,0,9.64,4.47,3507,658091,868510,68974,916586,518404,68974
한미약품(주),128940,2018/12,562.04,328.3,13.96,8.16,1477.48,863.04,9.02,5.27,1128,564093,901953,34156,1015962,540916,34156
한미약품(주),128940,2019/12,240.8,120.64,11.72,5.87,0,0,6.76,3.39,2101,662204,1091445,63867,1113650,632482,63867
한미약품(주),128940,2020/12,1686.73,837.48,10.49,5.21,47.67,23.67,5.84,2.9,252,614373,1050137,17290,1075854,580918,17290
한미약품(주),128940,2021/12,210.89,122.73,10.56,6.15,38.06,22.15,5.62,3.27,2000,703962,1008469,81478,1203186,632752,81478
한미약품(주),128940,2022/12,80.64,54.7,7.71,5.23,43.53,29.53,4.13,2.8,4041,694158,915359,101558,1331547,718553,101558
한별텔레콤(주),016550,1988/12,,,,,,,,,,,,,,,
한별텔레콤(주),016550,1989/12,,,,,,,,,,,,,,,
한별텔레콤(주),016550,1990/12,,,,,,,,,,,,,,,
한별텔레콤(주),016550,1991/12,,,,,,,,,,,,,,,
한별텔레콤(주),016550,1992/12,,,,,,,,,,,,,,,
한별텔레콤(주),016550,1993/12,,,,,,,,,,,,,,,
한별텔레콤(주),016550,1994/12,,,,,,,,,,,,,,,
한별텔레콤(주),016550,1995/12,,,,,,,,,,,,,,,
한별텔레콤(주),016550,1996/12,,,,,,,,,,,,,,,
한별텔레콤(주),016550,1997/12,,,,,,,,,,,,,,,
한별텔레콤(주),016550,1998/12,,,,,,,,,,,,,,,
한별텔레콤(주),016550,1999/12,,,,,,,,,,,,,,,
한별텔레콤(주),016550,2000/12,,,,,,,,,,,,,,,
한별텔레콤(주),016550,2001/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1981/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1982/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1983/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1984/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1985/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1986/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1987/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1988/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1989/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1990/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1991/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1992/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1993/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1994/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1995/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1996/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1997/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1998/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,1999/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,2000/12,,,,,,,,,,,,,,,
한보철강공업(주),001920,2001/12,,,,,,,,,,,,,,,
한성기업(주),003680,1985/12,,,,,,,,,,,,,,,
한성기업(주),003680,1986/12,,,,,,,,,,,,,,,
한성기업(주),003680,1987/12,,,,,,,,,,,,,,,
한성기업(주),003680,1988/12,,,,,,,,,,,,,,,
한성기업(주),003680,1989/12,,,,,,,,,,,,,,,
한성기업(주),003680,1990/12,,,,,,,,,,,,,,,
한성기업(주),003680,1991/12,,,,,,,,,,,,,,,
한성기업(주),003680,1992/12,,,,,,,,,,,,,,,
한성기업(주),003680,1993/12,,,,,,,,,,,,,,,
한성기업(주),003680,1994/12,,,,,,,,,,,,,,,
한성기업(주),003680,1995/12,,,,,,,,,,,,,,,
한성기업(주),003680,1996/12,,,,,,,,,,,,,,,
한성기업(주),003680,1997/12,,,,,,,,,,,,,,,
한성기업(주),003680,1998/12,,,,,,,,,,,,,,,
한성기업(주),003680,1999/12,,,,,,,,,,,,,,,
한성기업(주),003680,2000/12,,,,,,,,,,,,,,,
한성기업(주),003680,2001/12,,,,,,,,,,,,,,,
한성기업(주),003680,2002/12,,,,,,,,,,,,,,,
한성기업(주),003680,2003/12,,,,,,,,,,,,,,,
한성기업(주),003680,2004/12,,,,,,,,,,,,,,,
한성기업(주),003680,2005/12,,,,,,,,,,,,,,,
한성기업(주),003680,2006/12,,,,,,,,,,,,,,,
한성기업(주),003680,2007/12,39.62,18,2.3,1.04,874.58,397.34,0.31,0.14,263,68938,84447,1364,171173,40900,1364
한성기업(주),003680,2008/12,13.13,3.75,0.88,0.25,0,0,0.21,0.06,613,79333,94048,2783,200720,45301,2783
한성기업(주),003680,2009/12,24.6,4.4,1.72,0.31,6.05,1.08,0.4,0.07,682,,,,,,
한성기업(주),003680,2010/12,19.21,12.17,1.78,1.13,4.04,2.56,0.4,0.25,973,86512,90973,5221,253659,48571,5363
한성기업(주),003680,2011/12,12.76,6.63,1.48,0.77,0,0,0.32,0.17,1265,91998,103567,7586,268382,48464,4696
한성기업(주),003680,2012/12,22.62,11.42,1.38,0.7,0,0,0.31,0.16,730,91185,113177,4013,273041,48791,4013
한성기업(주),003680,2013/12,24.92,14.8,0.84,0.5,0,0,0.19,0.11,419,96239,141316,2405,283729,48032,2405
한성기업(주),003680,2014/12,0,0,0.95,0.65,0,0,0.16,0.11,-2437,93822,159021,-12249,287168,47974,-12249
한성기업(주),003680,2015/12,27.65,13.47,1.26,0.61,0,0,0.23,0.11,473,,,,,,
한성기업(주),003680,2016/12,0,0,1.25,0.75,0,0,0.2,0.12,-9,,,,,,
한성기업(주),003680,2017/12,18.17,13.52,0.86,0.64,4.82,3.59,0.15,0.11,510,,,,,,
한성기업(주),003680,2018/12,0,0,1.06,0.53,0,0,0.2,0.1,-504,,,,,,
한성기업(주),003680,2019/12,0,0,1.04,0.59,0,0,0.19,0.11,-3065,115864,183694,-17371,270095,39498,-17371
한성기업(주),003680,2020/12,54.68,8.22,2.47,0.37,4.24,0.64,0.47,0.07,400,,,,,,
